Location,Total
United_States,51836
Northeast,5831
New_England,1673
Connecticut,441
Maine,201
Massachusetts,486
New_Hampshire,309
Rhode_Island,76
Vermont,160
Middle_Atlantic,4158
New_Jersey,996
New_York,1541
Pennsylvania,1621
Midwest,10291
East_North_Central,5514
Illinois,993
Indiana,1372
Michigan,870
Ohio,1185
Wisconsin,1094
West_North_Central,4777
Iowa,652
Kansas,701
Minnesota,894
Missouri,714
Nebraska,733
North_Dakota,617
South_Dakota,466
South,24344
South_Atlantic,11287
Delaware,250
District_of_Columbia,214
Florida,3541
Georgia,1471
Maryland,789
North_Carolina,2221
South_Carolina,1078
Virginia,1558
West_Virginia,165
East_South_Central,3488
Alabama,814
Kentucky,655
Mississippi,341
Tennessee,1678
West_South_Central,9569
Arkansas,363
Louisiana,855
Oklahoma,562
Texas,7789
West,11370
Mountain,4640
Arizona,1199
Colorado,1180
Idaho,487
Montana,172
Nevada,353
New_Mexico,312
Utah,753
Wyoming,184
Pacific,6730
Alaska,69
California,3401
Hawaii,721
Oregon,762
Washington,1777
