Location,Total
United_States,53650
Northeast,4691
New_England,1157
Connecticut,267
Maine,141
Massachusetts,433
New_Hampshire,184
Rhode_Island,75
Vermont,57
Middle_Atlantic,3534
New_Jersey,1231
New_York,1179
Pennsylvania,1124
Midwest,7951
East_North_Central,4777
Illinois,904
Indiana,1123
Michigan,630
Ohio,1290
Wisconsin,830
West_North_Central,3174
Iowa,723
Kansas,457
Minnesota,542
Missouri,675
Nebraska,322
North_Dakota,251
South_Dakota,204
South,29406
South_Atlantic,14900
Delaware,262
District_of_Columbia,161
Florida,4229
Georgia,1654
Maryland,988
North_Carolina,3406
South_Carolina,1532
Virginia,2526
West_Virginia,142
East_South_Central,3467
Alabama,1004
Kentucky,571
Mississippi,417
Tennessee,1475
West_South_Central,11039
Arkansas,889
Louisiana,1076
Oklahoma,693
Texas,8381
West,11602
Mountain,4617
Arizona,1241
Colorado,1264
Idaho,292
Montana,155
Nevada,541
New_Mexico,315
Utah,656
Wyoming,153
Pacific,6985
Alaska,41
California,4428
Hawaii,140
Oregon,933
Washington,1443
