Location,Total
United_States,108421
Northeast,10108
New_England,2486
Connecticut,357
Maine,391
Massachusetts,1080
New_Hampshire,314
Rhode_Island,112
Vermont,232
Middle_Atlantic,7622
New_Jersey,2539
New_York,3289
Pennsylvania,1794
Midwest,19668
East_North_Central_D,10354
Illinois,1824
Indiana,1917
Michigan,2325
Ohio,2426
Wisconsin,1862
West_North_Central_D,9314
Iowa,2117
Kansas,995
Minnesota,2795
Missouri,1680
Nebraska,744
North_Dakota,457
South_Dakota,526
South,53155
South_Atlantic,28193
Delaware,560
District_of_Columbia,444
Florida,10623
Georgia,3846
Maryland,1146
North_Carolina,5362
South_Carolina,3028
Virginia,2971
West_Virginia,213
East_South_Central_D,6157
Alabama,1208
Kentucky,1287
Mississippi,584
Tennessee,3078
West_South_Central_D,18805
Arkansas,1010
Louisiana,1568
Oklahoma,1613
Texas,14614
West,25490
Mountain,10936
Arizona,2629
Colorado,2936
Idaho,1244
Montana,384
Nevada,1187
New_Mexico,414
Utah,1996
Wyoming,146
Pacific,14554
Alaska,123
California,9223
Hawaii,239
Oregon,1982
Washington,2987
