Location,Total
United_States,71250
Northeast,8663
New_England,2298
Connecticut,250
Maine,233
Massachusetts,1397
New_Hampshire,197
Rhode_Island,60
Vermont,161
Middle_Atlantic,6365
New_Jersey,1784
New_York,2853
Pennsylvania,1728
Midwest,10603
East_North_Central,5584
Illinois,1129
Indiana,1141
Michigan,1010
Ohio,1470
Wisconsin,834
West_North_Central,5019
Iowa,783
Kansas,955
Minnesota,699
Missouri,1083
Nebraska,801
North_Dakota,534
South_Dakota,164
South,33134
South_Atlantic,16991
Delaware,312
District_of_Columbia,51
Florida,5348
Georgia,2267
Maryland,1547
North_Carolina,3807
South_Carolina,1634
Virginia,1831
West_Virginia,194
East_South_Central,3372
Alabama,683
Kentucky,509
Mississippi,378
Tennessee,1802
West_South_Central,12771
Arkansas,583
Louisiana,885
Oklahoma,847
Texas,10456
West,18850
Mountain,7618
Arizona,1563
Colorado,1893
Idaho,553
Montana,205
Nevada,1158
New_Mexico,330
Utah,1809
Wyoming,107
Pacific,11232
Alaska,62
California,7421
Hawaii,279
Oregon,969
Washington,2501
