Location,Total
United_States,102024
Northeast,10746
New_England,2752
Connecticut,696
Maine,344
Massachusetts,1147
New_Hampshire,290
Rhode_Island,79
Vermont,196
Middle_Atlantic,7994
New_Jersey,2279
New_York,3800
Pennsylvania,1915
Midwest,16307
East_North_Central,8932
Illinois,1651
Indiana,1375
Michigan,2173
Ohio,1806
Wisconsin,1927
West_North_Central,7375
Iowa,801
Kansas,712
Minnesota,1985
Missouri,1497
Nebraska,789
North_Dakota,966
South_Dakota,625
South,50489
South_Atlantic,26433
Delaware,497
District_of_Columbia,317
Florida,8339
Georgia,4295
Maryland,1365
North_Carolina,4940
South_Carolina,2869
Virginia,3415
West_Virginia,396
East_South_Central,5073
Alabama,1004
Kentucky,857
Mississippi,641
Tennessee,2571
West_South_Central,18983
Arkansas,850
Louisiana,1376
Oklahoma,1201
Texas,15556
West,24482
Mountain,11077
Arizona,3114
Colorado,2737
Idaho,921
Montana,314
Nevada,1248
New_Mexico,414
Utah,2126
Wyoming,203
Pacific,13405
Alaska,128
California,8553
Hawaii,253
Oregon,1449
Washington,3022
